Notes,Year,Year Code,Month,Month Code,State,State Code,Multiple Cause of death,Multiple Cause of death Code,Deaths,Population,Crude Rate
,2019,2019,"Jun., 2019",2019/06,California,06,Other synthetic narcotics,T40.4,123,Not Applicable,Not Applicable
,2019,2019,"Jun., 2019",2019/06,Colorado,08,Other synthetic narcotics,T40.4,16,Not Applicable,Not Applicable
,2019,2019,"Jun., 2019",2019/06,Connecticut,09,Other synthetic narcotics,T40.4,101,Not Applicable,Not Applicable
,2019,2019,"Jun., 2019",2019/06,Delaware,10,Other synthetic narcotics,T40.4,32,Not Applicable,Not Applicable
,2019,2019,"Jun., 2019",2019/06,District of Columbia,11,Other synthetic narcotics,T40.4,15,Not Applicable,Not Applicable
,2019,2019,"Jun., 2019",2019/06,Florida,12,Other synthetic narcotics,T40.4,230,Not Applicable,Not Applicable
,2019,2019,"Jun., 2019",2019/06,Georgia,13,Other synthetic narcotics,T40.4,29,Not Applicable,Not Applicable
,2019,2019,"Jun., 2019",2019/06,Illinois,17,Other synthetic narcotics,T40.4,127,Not Applicable,Not Applicable
,2019,2019,"Jun., 2019",2019/06,Indiana,18,Other synthetic narcotics,T40.4,69,Not Applicable,Not Applicable
,2019,2019,"Jun., 2019",2019/06,Kentucky,21,Other synthetic narcotics,T40.4,70,Not Applicable,Not Applicable
,2019,2019,"Jun., 2019",2019/06,Louisiana,22,Other synthetic narcotics,T40.4,21,Not Applicable,Not Applicable
,2019,2019,"Jun., 2019",2019/06,Maine,23,Other synthetic narcotics,T40.4,29,Not Applicable,Not Applicable
,2019,2019,"Jun., 2019",2019/06,Maryland,24,Other synthetic narcotics,T40.4,155,Not Applicable,Not Applicable
,2019,2019,"Jun., 2019",2019/06,Massachusetts,25,Other synthetic narcotics,T40.4,159,Not Applicable,Not Applicable
,2019,2019,"Jun., 2019",2019/06,Michigan,26,Other synthetic narcotics,T40.4,107,Not Applicable,Not Applicable
,2019,2019,"Jun., 2019",2019/06,Minnesota,27,Other synthetic narcotics,T40.4,24,Not Applicable,Not Applicable
,2019,2019,"Jun., 2019",2019/06,Mississippi,28,Other synthetic narcotics,T40.4,18,Not Applicable,Not Applicable
,2019,2019,"Jun., 2019",2019/06,Missouri,29,Other synthetic narcotics,T40.4,55,Not Applicable,Not Applicable
,2019,2019,"Jun., 2019",2019/06,New Hampshire,33,Other synthetic narcotics,T40.4,24,Not Applicable,Not Applicable
,2019,2019,"Jun., 2019",2019/06,New Jersey,34,Other synthetic narcotics,T40.4,190,Not Applicable,Not Applicable
,2019,2019,"Jun., 2019",2019/06,New Mexico,35,Other synthetic narcotics,T40.4,12,Not Applicable,Not Applicable
,2019,2019,"Jun., 2019",2019/06,New York,36,Other synthetic narcotics,T40.4,192,Not Applicable,Not Applicable
,2019,2019,"Jun., 2019",2019/06,North Carolina,37,Other synthetic narcotics,T40.4,140,Not Applicable,Not Applicable
,2019,2019,"Jun., 2019",2019/06,Ohio,39,Other synthetic narcotics,T40.4,253,Not Applicable,Not Applicable
,2019,2019,"Jun., 2019",2019/06,Oklahoma,40,Other synthetic narcotics,T40.4,10,Not Applicable,Not Applicable
,2019,2019,"Jun., 2019",2019/06,Pennsylvania,42,Other synthetic narcotics,T40.4,211,Not Applicable,Not Applicable
,2019,2019,"Jun., 2019",2019/06,Rhode Island,44,Other synthetic narcotics,T40.4,16,Not Applicable,Not Applicable
,2019,2019,"Jun., 2019",2019/06,South Carolina,45,Other synthetic narcotics,T40.4,41,Not Applicable,Not Applicable
,2019,2019,"Jun., 2019",2019/06,Tennessee,47,Other synthetic narcotics,T40.4,104,Not Applicable,Not Applicable
,2019,2019,"Jun., 2019",2019/06,Texas,48,Other synthetic narcotics,T40.4,29,Not Applicable,Not Applicable
,2019,2019,"Jun., 2019",2019/06,Virginia,51,Other synthetic narcotics,T40.4,72,Not Applicable,Not Applicable
,2019,2019,"Jun., 2019",2019/06,Washington,53,Other synthetic narcotics,T40.4,31,Not Applicable,Not Applicable
,2019,2019,"Jun., 2019",2019/06,West Virginia,54,Other synthetic narcotics,T40.4,46,Not Applicable,Not Applicable
,2019,2019,"Jun., 2019",2019/06,Wisconsin,55,Other synthetic narcotics,T40.4,43,Not Applicable,Not Applicable
,2019,2019,"Jul., 2019",2019/07,Alabama,01,Other synthetic narcotics,T40.4,20,Not Applicable,Not Applicable
,2019,2019,"Jul., 2019",2019/07,Arizona,04,Other synthetic narcotics,T40.4,77,Not Applicable,Not Applicable
,2019,2019,"Jul., 2019",2019/07,California,06,Other synthetic narcotics,T40.4,150,Not Applicable,Not Applicable
,2019,2019,"Jul., 2019",2019/07,Colorado,08,Other synthetic narcotics,T40.4,22,Not Applicable,Not Applicable
,2019,2019,"Jul., 2019",2019/07,Connecticut,09,Other synthetic narcotics,T40.4,96,Not Applicable,Not Applicable
,2019,2019,"Jul., 2019",2019/07,Delaware,10,Other synthetic narcotics,T40.4,32,Not Applicable,Not Applicable
,2019,2019,"Jul., 2019",2019/07,District of Columbia,11,Other synthetic narcotics,T40.4,16,Not Applicable,Not Applicable
,2019,2019,"Jul., 2019",2019/07,Florida,12,Other synthetic narcotics,T40.4,234,Not Applicable,Not Applicable
,2019,2019,"Jul., 2019",2019/07,Georgia,13,Other synthetic narcotics,T40.4,33,Not Applicable,Not Applicable
,2019,2019,"Jul., 2019",2019/07,Illinois,17,Other synthetic narcotics,T40.4,144,Not Applicable,Not Applicable
,2019,2019,"Jul., 2019",2019/07,Indiana,18,Other synthetic narcotics,T40.4,88,Not Applicable,Not Applicable
,2019,2019,"Jul., 2019",2019/07,Kentucky,21,Other synthetic narcotics,T40.4,69,Not Applicable,Not Applicable
,2019,2019,"Jul., 2019",2019/07,Louisiana,22,Other synthetic narcotics,T40.4,21,Not Applicable,Not Applicable
,2019,2019,"Jul., 2019",2019/07,Maine,23,Other synthetic narcotics,T40.4,19,Not Applicable,Not Applicable
,2019,2019,"Jul., 2019",2019/07,Maryland,24,Other synthetic narcotics,T40.4,154,Not Applicable,Not Applicable
,2019,2019,"Jul., 2019",2019/07,Massachusetts,25,Other synthetic narcotics,T40.4,164,Not Applicable,Not Applicable
,2019,2019,"Jul., 2019",2019/07,Michigan,26,Other synthetic narcotics,T40.4,127,Not Applicable,Not Applicable
,2019,2019,"Jul., 2019",2019/07,Minnesota,27,Other synthetic narcotics,T40.4,40,Not Applicable,Not Applicable
,2019,2019,"Jul., 2019",2019/07,Mississippi,28,Other synthetic narcotics,T40.4,16,Not Applicable,Not Applicable
,2019,2019,"Jul., 2019",2019/07,Missouri,29,Other synthetic narcotics,T40.4,66,Not Applicable,Not Applicable
,2019,2019,"Jul., 2019",2019/07,Nevada,32,Other synthetic narcotics,T40.4,12,Not Applicable,Not Applicable
,2019,2019,"Jul., 2019",2019/07,New Hampshire,33,Other synthetic narcotics,T40.4,19,Not Applicable,Not Applicable
,2019,2019,"Jul., 2019",2019/07,New Jersey,34,Other synthetic narcotics,T40.4,197,Not Applicable,Not Applicable
,2019,2019,"Jul., 2019",2019/07,New Mexico,35,Other synthetic narcotics,T40.4,14,Not Applicable,Not Applicable
,2019,2019,"Jul., 2019",2019/07,New York,36,Other synthetic narcotics,T40.4,215,Not Applicable,Not Applicable
,2019,2019,"Jul., 2019",2019/07,North Carolina,37,Other synthetic narcotics,T40.4,103,Not Applicable,Not Applicable
,2019,2019,"Jul., 2019",2019/07,Ohio,39,Other synthetic narcotics,T40.4,278,Not Applicable,Not Applicable
,2019,2019,"Jul., 2019",2019/07,Pennsylvania,42,Other synthetic narcotics,T40.4,221,Not Applicable,Not Applicable
,2019,2019,"Jul., 2019",2019/07,Rhode Island,44,Other synthetic narcotics,T40.4,22,Not Applicable,Not Applicable
,2019,2019,"Jul., 2019",2019/07,South Carolina,45,Other synthetic narcotics,T40.4,45,Not Applicable,Not Applicable
,2019,2019,"Jul., 2019",2019/07,Tennessee,47,Other synthetic narcotics,T40.4,109,Not Applicable,Not Applicable
,2019,2019,"Jul., 2019",2019/07,Texas,48,Other synthetic narcotics,T40.4,36,Not Applicable,Not Applicable
,2019,2019,"Jul., 2019",2019/07,Vermont,50,Other synthetic narcotics,T40.4,11,Not Applicable,Not Applicable
,2019,2019,"Jul., 2019",2019/07,Virginia,51,Other synthetic narcotics,T40.4,61,Not Applicable,Not Applicable
,2019,2019,"Jul., 2019",2019/07,Washington,53,Other synthetic narcotics,T40.4,26,Not Applicable,Not Applicable
,2019,2019,"Jul., 2019",2019/07,West Virginia,54,Other synthetic narcotics,T40.4,51,Not Applicable,Not Applicable
,2019,2019,"Jul., 2019",2019/07,Wisconsin,55,Other synthetic narcotics,T40.4,62,Not Applicable,Not Applicable
,2019,2019,"Aug., 2019",2019/08,Alabama,01,Other synthetic narcotics,T40.4,20,Not Applicable,Not Applicable
,2019,2019,"Aug., 2019",2019/08,Arizona,04,Other synthetic narcotics,T40.4,72,Not Applicable,Not Applicable
,2019,2019,"Aug., 2019",2019/08,California,06,Other synthetic narcotics,T40.4,166,Not Applicable,Not Applicable
,2019,2019,"Aug., 2019",2019/08,Colorado,08,Other synthetic narcotics,T40.4,30,Not Applicable,Not Applicable
,2019,2019,"Aug., 2019",2019/08,Connecticut,09,Other synthetic narcotics,T40.4,111,Not Applicable,Not Applicable
,2019,2019,"Aug., 2019",2019/08,Delaware,10,Other synthetic narcotics,T40.4,35,Not Applicable,Not Applicable
,2019,2019,"Aug., 2019",2019/08,District of Columbia,11,Other synthetic narcotics,T40.4,20,Not Applicable,Not Applicable
,2019,2019,"Aug., 2019",2019/08,Florida,12,Other synthetic narcotics,T40.4,234,Not Applicable,Not Applicable
,2019,2019,"Aug., 2019",2019/08,Georgia,13,Other synthetic narcotics,T40.4,42,Not Applicable,Not Applicable
,2019,2019,"Aug., 2019",2019/08,Illinois,17,Other synthetic narcotics,T40.4,163,Not Applicable,Not Applicable
,2019,2019,"Aug., 2019",2019/08,Indiana,18,Other synthetic narcotics,T40.4,82,Not Applicable,Not Applicable
,2019,2019,"Aug., 2019",2019/08,Kansas,20,Other synthetic narcotics,T40.4,11,Not Applicable,Not Applicable
,2019,2019,"Aug., 2019",2019/08,Kentucky,21,Other synthetic narcotics,T40.4,60,Not Applicable,Not Applicable
,2019,2019,"Aug., 2019",2019/08,Louisiana,22,Other synthetic narcotics,T40.4,32,Not Applicable,Not Applicable
,2019,2019,"Aug., 2019",2019/08,Maine,23,Other synthetic narcotics,T40.4,32,Not Applicable,Not Applicable
,2019,2019,"Aug., 2019",2019/08,Maryland,24,Other synthetic narcotics,T40.4,167,Not Applicable,Not Applicable
,2019,2019,"Aug., 2019",2019/08,Massachusetts,25,Other synthetic narcotics,T40.4,150,Not Applicable,Not Applicable
,2019,2019,"Aug., 2019",2019/08,Michigan,26,Other synthetic narcotics,T40.4,94,Not Applicable,Not Applicable
,2019,2019,"Aug., 2019",2019/08,Minnesota,27,Other synthetic narcotics,T40.4,24,Not Applicable,Not Applicable
,2019,2019,"Aug., 2019",2019/08,Missouri,29,Other synthetic narcotics,T40.4,91,Not Applicable,Not Applicable
,2019,2019,"Aug., 2019",2019/08,New Hampshire,33,Other synthetic narcotics,T40.4,30,Not Applicable,Not Applicable
,2019,2019,"Aug., 2019",2019/08,New Jersey,34,Other synthetic narcotics,T40.4,218,Not Applicable,Not Applicable
,2019,2019,"Aug., 2019",2019/08,New Mexico,35,Other synthetic narcotics,T40.4,12,Not Applicable,Not Applicable
,2019,2019,"Aug., 2019",2019/08,New York,36,Other synthetic narcotics,T40.4,201,Not Applicable,Not Applicable
,2019,2019,"Aug., 2019",2019/08,North Carolina,37,Other synthetic narcotics,T40.4,103,Not Applicable,Not Applicable
,2019,2019,"Aug., 2019",2019/08,Ohio,39,Other synthetic narcotics,T40.4,233,Not Applicable,Not Applicable
,2019,2019,"Aug., 2019",2019/08,Pennsylvania,42,Other synthetic narcotics,T40.4,243,Not Applicable,Not Applicable
,2019,2019,"Aug., 2019",2019/08,Rhode Island,44,Other synthetic narcotics,T40.4,16,Not Applicable,Not Applicable
,2019,2019,"Aug., 2019",2019/08,South Carolina,45,Other synthetic narcotics,T40.4,58,Not Applicable,Not Applicable
,2019,2019,"Aug., 2019",2019/08,Tennessee,47,Other synthetic narcotics,T40.4,85,Not Applicable,Not Applicable
,2019,2019,"Aug., 2019",2019/08,Texas,48,Other synthetic narcotics,T40.4,37,Not Applicable,Not Applicable
,2019,2019,"Aug., 2019",2019/08,Vermont,50,Other synthetic narcotics,T40.4,14,Not Applicable,Not Applicable
,2019,2019,"Aug., 2019",2019/08,Virginia,51,Other synthetic narcotics,T40.4,79,Not Applicable,Not Applicable
,2019,2019,"Aug., 2019",2019/08,Washington,53,Other synthetic narcotics,T40.4,23,Not Applicable,Not Applicable
,2019,2019,"Aug., 2019",2019/08,West Virginia,54,Other synthetic narcotics,T40.4,55,Not Applicable,Not Applicable
,2019,2019,"Aug., 2019",2019/08,Wisconsin,55,Other synthetic narcotics,T40.4,67,Not Applicable,Not Applicable
,2019,2019,"Sep., 2019",2019/09,Alabama,01,Other synthetic narcotics,T40.4,14,Not Applicable,Not Applicable
,2019,2019,"Sep., 2019",2019/09,Arizona,04,Other synthetic narcotics,T40.4,72,Not Applicable,Not Applicable
,2019,2019,"Sep., 2019",2019/09,Arkansas,05,Other synthetic narcotics,T40.4,13,Not Applicable,Not Applicable
,2019,2019,"Sep., 2019",2019/09,California,06,Other synthetic narcotics,T40.4,159,Not Applicable,Not Applicable
,2019,2019,"Sep., 2019",2019/09,Colorado,08,Other synthetic narcotics,T40.4,21,Not Applicable,Not Applicable
,2019,2019,"Sep., 2019",2019/09,Connecticut,09,Other synthetic narcotics,T40.4,73,Not Applicable,Not Applicable
,2019,2019,"Sep., 2019",2019/09,Delaware,10,Other synthetic narcotics,T40.4,36,Not Applicable,Not Applicable
,2019,2019,"Sep., 2019",2019/09,District of Columbia,11,Other synthetic narcotics,T40.4,23,Not Applicable,Not Applicable
,2019,2019,"Sep., 2019",2019/09,Florida,12,Other synthetic narcotics,T40.4,288,Not Applicable,Not Applicable
,2019,2019,"Sep., 2019",2019/09,Georgia,13,Other synthetic narcotics,T40.4,31,Not Applicable,Not Applicable
,2019,2019,"Sep., 2019",2019/09,Illinois,17,Other synthetic narcotics,T40.4,156,Not Applicable,Not Applicable
,2019,2019,"Sep., 2019",2019/09,Indiana,18,Other synthetic narcotics,T40.4,81,Not Applicable,Not Applicable
,2019,2019,"Sep., 2019",2019/09,Iowa,19,Other synthetic narcotics,T40.4,16,Not Applicable,Not Applicable
,2019,2019,"Sep., 2019",2019/09,Kentucky,21,Other synthetic narcotics,T40.4,59,Not Applicable,Not Applicable
,2019,2019,"Sep., 2019",2019/09,Louisiana,22,Other synthetic narcotics,T40.4,30,Not Applicable,Not Applicable
,2019,2019,"Sep., 2019",2019/09,Maine,23,Other synthetic narcotics,T40.4,23,Not Applicable,Not Applicable
,2019,2019,"Sep., 2019",2019/09,Maryland,24,Other synthetic narcotics,T40.4,149,Not Applicable,Not Applicable
,2019,2019,"Sep., 2019",2019/09,Massachusetts,25,Other synthetic narcotics,T40.4,152,Not Applicable,Not Applicable
,2019,2019,"Sep., 2019",2019/09,Michigan,26,Other synthetic narcotics,T40.4,125,Not Applicable,Not Applicable
,2019,2019,"Sep., 2019",2019/09,Minnesota,27,Other synthetic narcotics,T40.4,24,Not Applicable,Not Applicable
,2019,2019,"Sep., 2019",2019/09,Mississippi,28,Other synthetic narcotics,T40.4,13,Not Applicable,Not Applicable
,2019,2019,"Sep., 2019",2019/09,Missouri,29,Other synthetic narcotics,T40.4,82,Not Applicable,Not Applicable
,2019,2019,"Sep., 2019",2019/09,New Hampshire,33,Other synthetic narcotics,T40.4,28,Not Applicable,Not Applicable
,2019,2019,"Sep., 2019",2019/09,New Jersey,34,Other synthetic narcotics,T40.4,180,Not Applicable,Not Applicable
,2019,2019,"Sep., 2019",2019/09,New Mexico,35,Other synthetic narcotics,T40.4,26,Not Applicable,Not Applicable
,2019,2019,"Sep., 2019",2019/09,New York,36,Other synthetic narcotics,T40.4,203,Not Applicable,Not Applicable
,2019,2019,"Sep., 2019",2019/09,North Carolina,37,Other synthetic narcotics,T40.4,114,Not Applicable,Not Applicable
,2019,2019,"Sep., 2019",2019/09,Ohio,39,Other synthetic narcotics,T40.4,252,Not Applicable,Not Applicable
,2019,2019,"Sep., 2019",2019/09,Pennsylvania,42,Other synthetic narcotics,T40.4,219,Not Applicable,Not Applicable
,2019,2019,"Sep., 2019",2019/09,South Carolina,45,Other synthetic narcotics,T40.4,56,Not Applicable,Not Applicable
,2019,2019,"Sep., 2019",2019/09,Tennessee,47,Other synthetic narcotics,T40.4,102,Not Applicable,Not Applicable
,2019,2019,"Sep., 2019",2019/09,Texas,48,Other synthetic narcotics,T40.4,37,Not Applicable,Not Applicable
,2019,2019,"Sep., 2019",2019/09,Virginia,51,Other synthetic narcotics,T40.4,88,Not Applicable,Not Applicable
,2019,2019,"Sep., 2019",2019/09,Washington,53,Other synthetic narcotics,T40.4,31,Not Applicable,Not Applicable
,2019,2019,"Sep., 2019",2019/09,West Virginia,54,Other synthetic narcotics,T40.4,43,Not Applicable,Not Applicable
,2019,2019,"Sep., 2019",2019/09,Wisconsin,55,Other synthetic narcotics,T40.4,57,Not Applicable,Not Applicable
,2019,2019,"Oct., 2019",2019/10,Alabama,01,Other synthetic narcotics,T40.4,20,Not Applicable,Not Applicable
,2019,2019,"Oct., 2019",2019/10,Arizona,04,Other synthetic narcotics,T40.4,80,Not Applicable,Not Applicable
,2019,2019,"Oct., 2019",2019/10,Arkansas,05,Other synthetic narcotics,T40.4,11,Not Applicable,Not Applicable
,2019,2019,"Oct., 2019",2019/10,California,06,Other synthetic narcotics,T40.4,162,Not Applicable,Not Applicable
,2019,2019,"Oct., 2019",2019/10,Colorado,08,Other synthetic narcotics,T40.4,22,Not Applicable,Not Applicable
,2019,2019,"Oct., 2019",2019/10,Connecticut,09,Other synthetic narcotics,T40.4,67,Not Applicable,Not Applicable
,2019,2019,"Oct., 2019",2019/10,Delaware,10,Other synthetic narcotics,T40.4,23,Not Applicable,Not Applicable
,2019,2019,"Oct., 2019",2019/10,District of Columbia,11,Other synthetic narcotics,T40.4,22,Not Applicable,Not Applicable
,2019,2019,"Oct., 2019",2019/10,Florida,12,Other synthetic narcotics,T40.4,299,Not Applicable,Not Applicable
,2019,2019,"Oct., 2019",2019/10,Georgia,13,Other synthetic narcotics,T40.4,31,Not Applicable,Not Applicable
,2019,2019,"Oct., 2019",2019/10,Illinois,17,Other synthetic narcotics,T40.4,155,Not Applicable,Not Applicable
,2019,2019,"Oct., 2019",2019/10,Indiana,18,Other synthetic narcotics,T40.4,87,Not Applicable,Not Applicable
,2019,2019,"Oct., 2019",2019/10,Iowa,19,Other synthetic narcotics,T40.4,11,Not Applicable,Not Applicable
,2019,2019,"Oct., 2019",2019/10,Kentucky,21,Other synthetic narcotics,T40.4,84,Not Applicable,Not Applicable
,2019,2019,"Oct., 2019",2019/10,Louisiana,22,Other synthetic narcotics,T40.4,45,Not Applicable,Not Applicable
,2019,2019,"Oct., 2019",2019/10,Maine,23,Other synthetic narcotics,T40.4,37,Not Applicable,Not Applicable
,2019,2019,"Oct., 2019",2019/10,Maryland,24,Other synthetic narcotics,T40.4,156,Not Applicable,Not Applicable
,2019,2019,"Oct., 2019",2019/10,Massachusetts,25,Other synthetic narcotics,T40.4,176,Not Applicable,Not Applicable
,2019,2019,"Oct., 2019",2019/10,Michigan,26,Other synthetic narcotics,T40.4,138,Not Applicable,Not Applicable
,2019,2019,"Oct., 2019",2019/10,Minnesota,27,Other synthetic narcotics,T40.4,27,Not Applicable,Not Applicable
,2019,2019,"Oct., 2019",2019/10,Mississippi,28,Other synthetic narcotics,T40.4,14,Not Applicable,Not Applicable
,2019,2019,"Oct., 2019",2019/10,Missouri,29,Other synthetic narcotics,T40.4,88,Not Applicable,Not Applicable
,2019,2019,"Oct., 2019",2019/10,New Hampshire,33,Other synthetic narcotics,T40.4,29,Not Applicable,Not Applicable
,2019,2019,"Oct., 2019",2019/10,New Jersey,34,Other synthetic narcotics,T40.4,213,Not Applicable,Not Applicable
,2019,2019,"Oct., 2019",2019/10,New Mexico,35,Other synthetic narcotics,T40.4,14,Not Applicable,Not Applicable
,2019,2019,"Oct., 2019",2019/10,New York,36,Other synthetic narcotics,T40.4,228,Not Applicable,Not Applicable
,2019,2019,"Oct., 2019",2019/10,North Carolina,37,Other synthetic narcotics,T40.4,110,Not Applicable,Not Applicable
,2019,2019,"Oct., 2019",2019/10,Ohio,39,Other synthetic narcotics,T40.4,271,Not Applicable,Not Applicable
,2019,2019,"Oct., 2019",2019/10,Oklahoma,40,Other synthetic narcotics,T40.4,11,Not Applicable,Not Applicable
,2019,2019,"Oct., 2019",2019/10,Pennsylvania,42,Other synthetic narcotics,T40.4,237,Not Applicable,Not Applicable
,2019,2019,"Oct., 2019",2019/10,Rhode Island,44,Other synthetic narcotics,T40.4,18,Not Applicable,Not Applicable
,2019,2019,"Oct., 2019",2019/10,South Carolina,45,Other synthetic narcotics,T40.4,52,Not Applicable,Not Applicable
,2019,2019,"Oct., 2019",2019/10,Tennessee,47,Other synthetic narcotics,T40.4,91,Not Applicable,Not Applicable
,2019,2019,"Oct., 2019",2019/10,Texas,48,Other synthetic narcotics,T40.4,47,Not Applicable,Not Applicable
,2019,2019,"Oct., 2019",2019/10,Vermont,50,Other synthetic narcotics,T40.4,10,Not Applicable,Not Applicable
,2019,2019,"Oct., 2019",2019/10,Virginia,51,Other synthetic narcotics,T40.4,116,Not Applicable,Not Applicable
,2019,2019,"Oct., 2019",2019/10,Washington,53,Other synthetic narcotics,T40.4,30,Not Applicable,Not Applicable
,2019,2019,"Oct., 2019",2019/10,West Virginia,54,Other synthetic narcotics,T40.4,52,Not Applicable,Not Applicable
,2019,2019,"Oct., 2019",2019/10,Wisconsin,55,Other synthetic narcotics,T40.4,56,Not Applicable,Not Applicable
,2019,2019,"Nov., 2019",2019/11,Alabama,01,Other synthetic narcotics,T40.4,18,Not Applicable,Not Applicable
,2019,2019,"Nov., 2019",2019/11,Arizona,04,Other synthetic narcotics,T40.4,84,Not Applicable,Not Applicable
,2019,2019,"Nov., 2019",2019/11,California,06,Other synthetic narcotics,T40.4,177,Not Applicable,Not Applicable
,2019,2019,"Nov., 2019",2019/11,Colorado,08,Other synthetic narcotics,T40.4,26,Not Applicable,Not Applicable
,2019,2019,"Nov., 2019",2019/11,Connecticut,09,Other synthetic narcotics,T40.4,80,Not Applicable,Not Applicable
,2019,2019,"Nov., 2019",2019/11,Delaware,10,Other synthetic narcotics,T40.4,29,Not Applicable,Not Applicable
,2019,2019,"Nov., 2019",2019/11,District of Columbia,11,Other synthetic narcotics,T40.4,18,Not Applicable,Not Applicable
,2019,2019,"Nov., 2019",2019/11,Florida,12,Other synthetic narcotics,T40.4,284,Not Applicable,Not Applicable
,2019,2019,"Nov., 2019",2019/11,Georgia,13,Other synthetic narcotics,T40.4,35,Not Applicable,Not Applicable
,2019,2019,"Nov., 2019",2019/11,Illinois,17,Other synthetic narcotics,T40.4,164,Not Applicable,Not Applicable
,2019,2019,"Nov., 2019",2019/11,Indiana,18,Other synthetic narcotics,T40.4,88,Not Applicable,Not Applicable
,2019,2019,"Nov., 2019",2019/11,Kentucky,21,Other synthetic narcotics,T40.4,77,Not Applicable,Not Applicable
,2019,2019,"Nov., 2019",2019/11,Louisiana,22,Other synthetic narcotics,T40.4,45,Not Applicable,Not Applicable
,2019,2019,"Nov., 2019",2019/11,Maine,23,Other synthetic narcotics,T40.4,21,Not Applicable,Not Applicable
,2019,2019,"Nov., 2019",2019/11,Maryland,24,Other synthetic narcotics,T40.4,162,Not Applicable,Not Applicable
,2019,2019,"Nov., 2019",2019/11,Massachusetts,25,Other synthetic narcotics,T40.4,169,Not Applicable,Not Applicable
,2019,2019,"Nov., 2019",2019/11,Michigan,26,Other synthetic narcotics,T40.4,158,Not Applicable,Not Applicable
,2019,2019,"Nov., 2019",2019/11,Minnesota,27,Other synthetic narcotics,T40.4,20,Not Applicable,Not Applicable
,2019,2019,"Nov., 2019",2019/11,Missouri,29,Other synthetic narcotics,T40.4,80,Not Applicable,Not Applicable
,2019,2019,"Nov., 2019",2019/11,New Hampshire,33,Other synthetic narcotics,T40.4,24,Not Applicable,Not Applicable
,2019,2019,"Nov., 2019",2019/11,New Jersey,34,Other synthetic narcotics,T40.4,204,Not Applicable,Not Applicable
,2019,2019,"Nov., 2019",2019/11,New Mexico,35,Other synthetic narcotics,T40.4,15,Not Applicable,Not Applicable
,2019,2019,"Nov., 2019",2019/11,New York,36,Other synthetic narcotics,T40.4,203,Not Applicable,Not Applicable
,2019,2019,"Nov., 2019",2019/11,North Carolina,37,Other synthetic narcotics,T40.4,120,Not Applicable,Not Applicable
,2019,2019,"Nov., 2019",2019/11,Ohio,39,Other synthetic narcotics,T40.4,317,Not Applicable,Not Applicable
,2019,2019,"Nov., 2019",2019/11,Oregon,41,Other synthetic narcotics,T40.4,10,Not Applicable,Not Applicable
,2019,2019,"Nov., 2019",2019/11,Pennsylvania,42,Other synthetic narcotics,T40.4,254,Not Applicable,Not Applicable
,2019,2019,"Nov., 2019",2019/11,Rhode Island,44,Other synthetic narcotics,T40.4,15,Not Applicable,Not Applicable
,2019,2019,"Nov., 2019",2019/11,South Carolina,45,Other synthetic narcotics,T40.4,53,Not Applicable,Not Applicable
,2019,2019,"Nov., 2019",2019/11,Tennessee,47,Other synthetic narcotics,T40.4,120,Not Applicable,Not Applicable
,2019,2019,"Nov., 2019",2019/11,Texas,48,Other synthetic narcotics,T40.4,51,Not Applicable,Not Applicable
,2019,2019,"Nov., 2019",2019/11,Utah,49,Other synthetic narcotics,T40.4,12,Not Applicable,Not Applicable
,2019,2019,"Nov., 2019",2019/11,Virginia,51,Other synthetic narcotics,T40.4,96,Not Applicable,Not Applicable
,2019,2019,"Nov., 2019",2019/11,Washington,53,Other synthetic narcotics,T40.4,28,Not Applicable,Not Applicable
,2019,2019,"Nov., 2019",2019/11,West Virginia,54,Other synthetic narcotics,T40.4,64,Not Applicable,Not Applicable
,2019,2019,"Nov., 2019",2019/11,Wisconsin,55,Other synthetic narcotics,T40.4,64,Not Applicable,Not Applicable
,2019,2019,"Dec., 2019",2019/12,Alabama,01,Other synthetic narcotics,T40.4,27,Not Applicable,Not Applicable
,2019,2019,"Dec., 2019",2019/12,Arizona,04,Other synthetic narcotics,T40.4,95,Not Applicable,Not Applicable
,2019,2019,"Dec., 2019",2019/12,Arkansas,05,Other synthetic narcotics,T40.4,12,Not Applicable,Not Applicable
,2019,2019,"Dec., 2019",2019/12,California,06,Other synthetic narcotics,T40.4,188,Not Applicable,Not Applicable
,2019,2019,"Dec., 2019",2019/12,Colorado,08,Other synthetic narcotics,T40.4,43,Not Applicable,Not Applicable
,2019,2019,"Dec., 2019",2019/12,Connecticut,09,Other synthetic narcotics,T40.4,91,Not Applicable,Not Applicable
,2019,2019,"Dec., 2019",2019/12,Delaware,10,Other synthetic narcotics,T40.4,43,Not Applicable,Not Applicable
,2019,2019,"Dec., 2019",2019/12,District of Columbia,11,Other synthetic narcotics,T40.4,25,Not Applicable,Not Applicable
,2019,2019,"Dec., 2019",2019/12,Florida,12,Other synthetic narcotics,T40.4,269,Not Applicable,Not Applicable
,2019,2019,"Dec., 2019",2019/12,Georgia,13,Other synthetic narcotics,T40.4,46,Not Applicable,Not Applicable
,2019,2019,"Dec., 2019",2019/12,Illinois,17,Other synthetic narcotics,T40.4,176,Not Applicable,Not Applicable
,2019,2019,"Dec., 2019",2019/12,Indiana,18,Other synthetic narcotics,T40.4,85,Not Applicable,Not Applicable
